article,date,lien,title,label
"Le membre du bureau de l'Assemblée des représentants du peuple, Ghazi Chaouachi, a déclaré à Mosaique FM que les partis au pouvoir évitent d'évoquer l'état de santé du président de la République, Béji Caid Essebsi ainsi que la vacance provisoire ou définitive de son poste, étant donné que Mohamed Naceur avait rassuré tout le monde à son sujet. Et d'appeler le Parlement à substituer le Tribunal constitutionnel.,""Le Parlement devra s'apprêter à faire face à toutes les situations et assumer sa responsabilité en ce qui concerne une éventuelle vacance du poste du président de la République dans le but de prendre les mesures nécessaires."", a-t-il expliqué.,Chaouachi a mis en garde contre un vide dudit poste même pour un petit lapse de temps car ce serait le début de l'anarchie.,   ", 27 Juin 2019 17:27,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/568464/chaouachi-les-deputes-evitent-d-evoquer-l-etat-de-sante-de-bce,Chaouachi : Les députés évitent d'évoquer l'état de santé de BCE,autres
"Nidaa Tounes a proposé au président de la République, Béji Caid Essebsi, de se présenter pour un nouveau mandat présidentiel, selon le représentant légal du parti, Hafedh Caid Essebsi.,""Nous attendons encore son accord"", a t-il indiqué.,HCE a ajouté que Nidaa Tounes pourra s'allier à Tahya Tounes, le parti de Youssef Chahed, après les prochaines élections, afin de faire face ensemble à la crise.", 25 Juin 2019 23:34,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/567364/caid-essebsi-se-presenterait-a-un-second-mandat-presidentiel,Caid Essebsi se présenterait à un second mandat présidentiel,nidaa
"Le secrétaire général du Parti Tahya Tounes (Vive la Tunisie) Slim Azzabi a annoncé dimanche la désignation de Mustapha Ben Ahmed, vice-président de bureau politique. Cette désignation intervient à la suite de la réunion du bureau politique du parti.,Lors d'un point de presse, Slim Azzabi a déclaré que son parti se présentera avec ses propres listes aux élections législatives prévues le 6 octobre prochain, précisant que les efforts d'unification menés par Tahya Tounes ont réussi uniquement avec Al-Moubadara et Kamel Morjane ""malgré nos mains tendues à toutes les sensibilités politiques centristes"".,Pour sa part, Mustapha Ben Ahmed a indiqué que la réunion du bureau politique se tient à un moment critique au cours duquel la Tunisie à été visée par une opération terroriste ""dangereuse et lâche"", avertissant les Tunisiens qu'ils sont toujours en guerre contre ce fléau. Une opération, a-t-il dit, qui a coïncidé avec la maladie du président Béji Caïd Essebsi.,""Nous nous réjouissons des informations faisant état de l'amélioration de l'état de santé du président de la République et souhaitons qu'il puisse reprendre ses activités rapidement"", a-t-il ajouté.,Mustapha Ben Ahmed a annoncé que le groupe parlementaire Coalition nationale va changer de nom prochainement. Il s'appellera dorénavant Tahya Tounes. Le groupe va poser de nouveau au parlement la question de la Cour constitutionnelle, a-t-il affirmé. Une question qu'il qualifie de ""prioritaire"" et de ""cruciale"", permettant à la Tunisie d'affronter les défis qui se posent.,Il a affirmé l'engagement du parti à respecter les dates fixées pour les échéances électorales prévues les 6 octobre et 17 novembre prochains.,La Cour constitutionnelle n'a pas été créée parce que certains groupes parlementaires n'ont pas tenu leurs promesses et ont voté blanc, a-t-il expliqué. Pour lui, cette instance devrait regrouper tous les acteurs politiques sous le signe fédérateur et enrichissant.,Par ailleurs, Mustapha Ben Ahmed a estimé que le gouvernement a réussi à rétablir la confiance pour l'économie nationale et à améliorer les indicateurs dans les domaines du tourisme et de l'agriculture, évoquant les promesses européennes de sortir la Tunisie des listes noires.,(Source : TAP), ", 30 Juin 2019 17:36,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/570004/m-ben-ahmed-vice-president-de-bureau-politique-de-tahya-tounes,"M.Ben Ahmed, vice-président de bureau politique de Tahya Tounes",autres
"Le président du Conseil de la Choura d'Ennahdha, Abdelkarim Harouni, a déclaré ce vendredi que le parti ne craint la concurrence d'aucune partie et qu'il a foi en la conscience des Tunisiens.,""L'élite du pays ne permettra pas aux escrocs de nuire à l'expérience démocratique tunisienne"", a-t-il indiqué, ajoutant : Celui qui exploite le travail associatif et use des financements étrangers afin de vouloir, soudain, devenir président de la République, ne peut que représenter un grand danger pour la démocratie."",Il a conclu disant que tout le monde a le droit d'intenter un recours contre les amendements de la Loi électorale.", 22 Juin 2019 01:44,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/565246/harouni-ennahdha-ne-craint-pas-les-concurrents,Harouni : 'Ennahdha ne craint pas les concurrents',nahdha
"L’activiste de la société civile à Ben Arous, Boutheina Hajji a indiqué sur les ondes de Mosaïque FM qu’une initiative politique indépendante a été officialisée ce dimanche 23 juin 2019 sous le nom ""Tounes Tajma’ona"" (La Tunisie nous rassemble) avec la participation de près de 2000 jeunes en provenance des différentes régions du pays.,Cette initiative vise à généraliser l’expérience de ""Ben Arous tajma’ona"".  , ", 23 Juin 2019 18:06,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/565966/lancement-de-l-initiative-tounes-tajama-ona,Lancement de l’initiative ''Tounes Tajama’ona'',autres
"Mongi Rahoui, dirigeant du Front Populaire a considéré dans un meeting populaire à Béja, que Hamma Hammami n’est plus porte-parole d’Al Jabha mais plutôt de quatre partis.,Il a ajouté que Hamma Hammami fait obstacle au Front Populaire et qu’Al Jabha marque un nouveau départ aujourd’hui à Béja.", 23 Juin 2019 16:26,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/565901/rahoui-h-hammami-n-est-plus-porte-parole-d-al-jabha,Rahoui : H.Hammami n’est plus porte-parole d’Al Jabha,autres
"Deux nouveaux partis politiques viennent d’être créés, annonce, jeudi, le département en charge de la Relation avec les instances constitutionnelles, la société civile et des droits de l’Homme.,Il s’agit de ‘‘l’Union patriotique libre’’ et du "" parti tunisien pour la paix sociale "". Le premier est fondé par Taieb Sadok, avocat de l’homme d’affaires Slim Riahi alors que le deuxième est par Houda Knani.,Rappelons que l’UPL a été fondé par Slim Riahi en 2011. Il a réussi à obtenir 16 sièges à l’ARP suite aux législatives de 2014 avant sa fusion avec Nidaa Tounes en 2018 et sa dissolution quelques mois plus tard.,Ces deux formations politiques ont été créées en vertu des dispositions du décret-loi n°2011-87 portant organisation des partis, indique un communiqué du département.,Le lancement de ces deux partis porte désormais à 218, le nombre total des partis politiques en Tunisie, précise encore la même source", 20 Juin 2019 21:26,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/564556/l-avocat-de-slim-riahi-relance-l-upl,L’avocat de Slim Riahi relance l’UPL,nidaa
"La présidence du gouvernement a envoyé une correspondance à Nidaa Tounes pour l’informer du fait que Hafedh Caid Essebsi restera l’unique représentant légal du parti jusqu’à ce que la justice judiciaire ne tranche sur cette question. ,   ", 20 Juin 2019 19:43,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/564496/h-caid-essebsi-representant-legal-de-nidaa-tounes,"H.Caid Essebsi, représentant légal de Nidaa Tounes",nidaa
"Afek Tounes a annoncé que le général major retraité, Jamel Boujeh a rejoint le parti et sera la tête de liste d’Afek dans la circonscription de Kairouan lors des prochaines législatives.", 23 Juin 2019 14:04,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/565836/un-militaire-retraite-tete-de-liste-d-afek-tounes-aux-legislatives,"Un militaire retraité, tête de liste d’Afek Tounes aux législatives",autres
"Le leader d'Ennahdha Rached Ghannouchi a, souhaité un prompt rétablissement au président de la République Béji Caïed Essebsi, ce dimanche 23 juin, lors de son allocution à l'occasion de l'achèvement de la troisième conférence annuelle des cadres du mouvement.,Rappelons que vendredi dernier le chef de l'Etat avait effectué des analyses à l',hôpital militaire, suite à un léger ,malaise, et qu'il se porte bien.", 23 Juin 2019 21:28,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/566079/ghannouchi-souhaite-un-prompt-retablissement-a-bce,Ghannouchi souhaite un prompt rétablissement à BCE (Vidéos),nahdha
"Neji Jalloul a annoncé , officiellement, sa démission du poste de secrétaire général de Nidaa Tounes (clan de Monastir).,Dans un communiqué rendu public ce lundi, Jalloul a expliqué qu'il avait pris la décision de démissionner depuis un bon moment mais qu'il a préféré patienter avant de l'annoncer vu la situation critique du parti. Et d'ajouter qu'il avait toujours défendu le mouvement et ses structures et non les personnes.,Nombre de médias ont, en effet, relayé l'information liée à la démission de Jalloul faisant savoir qu'il allait être remplacé par Ali Hafsi.", 24 Juin 2019 14:46,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/566349/neji-jalloul-quitte-definitivement-nidaa-tounes,Neji Jalloul quitte définitivement Nidaa Tounes,nidaa
"Le député Zouheir Maghzaoui, du bloc démocrate, a indiqué, jeudi, que le nombre de députés ayant signé la pétition pour soutenir le recours contre les amendements de la loi électorale a dépassé les quarante.,Le recours sera déposé auprès de l’Instance provisoire de contrôle de la constitutionnalité des projets de loi au début de la semaine prochaine, a-t-il déclaré à l’Agence Tunis-Afrique-Presse.,Beaucoup de députés rejettent, par principe, l’amendement de la loi électorale, à quelques mois des élections législatives et présidentielle, a-t-il dit. Pour lui, cet amendement sera exploité à des fins politiques étriquées.,  Maghzaoui a relevé que l’opposition usera de toutes les voies légales et constitutionnelles pour lutter contre ce genre de pratiques.,Il a fait remarquer que les blocs d’Ennahdha, de la Coalition nationale et d’el-Horra ont profité de leur majorité au parlement pour faire passer de force ces amendements, et ce malgré le refus de la société politique et de certains politiques et constitutionnalistes.,Intenter un recours contre une loi requiert la signature de 30 députés avant de le déposer auprès de l'Instance provisoire de contrôle de la constitutionnalité des projets de loi, conformément à l'article 18 de la loi organique relative à l'instance.,Le projet de loi organique portant amendement de la loi organique n°2014-16 du 26 mai 2014, relatif aux élections et aux référendums, a été adopté, mardi dernier, en plénière, dans son intégralité, avec 128 voix pour, 30 contre et 14 abstentions.,  Ce projet de loi devrait entrer en vigueur une fois publié au Journal Officiel de la République Tunisienne.", 20 Juin 2019 15:25,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/564276/arp-plus-de-40-signatures-contre-l-amendement-de-la-loi-electorale,ARP: Plus de 40 signatures contre l'amendement de la loi électorale,nahdha
"Le parti ""Al Massar"" a annoncé, dans un communiqué, sa participation dans une nouvelle coalition politique et électorale appelée 'La voie démocratique et sociale'.,Le parti a affirmé son droit à la participation aux élections et son intention de proposer un candidat pour la Présidentielle.", 19 Juin 2019 11:11,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/563496/al-massar-dans-une-nouvelle-coalition,Al Massar dans une nouvelle coalition ,autres
"Le porte-parole du Front Populaire, Hamma Hammami, a qualifié l'adoption du projet d'amendement de la loi électorale de mascarade, lors d'une conférence de presse tenue ce mercredi.,""Nous ne pouvons pas changer les règles du jeu à 4 mois des élections"", a-t-il déclaré.,Hammami a fait savoir que le Front populaire avait, auparavant, mis en garde contre le danger de l'instrumentalisation des médias et des associations caritatives à des fins politiques. Et d'ajouter que ces amendements de dernière minute ne sont autres que synonymes d'échec pour la coalition au pouvoir d'une part et de pourriture et de corruption politiques d'autre part.,Il faut lutter contre l'adoption de la loi électorale amendée par tous les moyens, d'après lui.", 19 Juin 2019 12:03,https://www.mosaiquefm.net/fr/actualite-politique-tunisie/563531/hammami-l-adoption-de-la-loi-electorale-est-une-mascarade,Hammami : L'adoption de la loi électorale est une mascarade,autres
